Brand,Zap Enter Date,Gaming Compability,Operating System,Two in One,Weight,Series,CPU type,RAM Capacity,CPU speed,CPU model,CPU generation,Hard drive capacity,Hard drive Type,Optical Drive,Screen Size,Screen Resolution,Screen Type,FPS,Touch Screen,GPU,Web camera,Secutiry,Connectors,Wifi modal,Cellular modem,Min price,Max price,Page number,Memory type
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.05 ק""ג",XPS,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA GeForce GTX 1650TI,1 מגה פיקסל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"11,718","11,718",126,DDR4
Lenovo,2020,לא רלוונטי,ללא,ללא,"2.1 ק""ג",Legion 7,Intel Core i9,32 GB,2400Mhz,10980HK,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,144 Hz,ללא,NVIDIA GeForce RTX 2080,1 מגה פיקסל,לא כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth",802.11ax,לא כולל,"12,626","15,188",126,DDR4
Lenovo,2019,לא רלוונטי,Windows 10 PRO,מסך מסתובב,"1.4 ק""ג",ThinkPad X1,Intel Core i7,8 GB,יעודכן בקרוב,8565U,דור 8,512 GB,SSD,לא כולל,14 אינטש,3840x2160,IPS,60 Hz,כולל,Integrated Intel UHD Graphics 620,כולל,"מצלמת IR , קורא טביעות אצבע","Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , USB",802.11ac,לא כולל,"11,579","11,579",126,DDR3
Dell,2019,לא רלוונטי,Windows  10,ללא,"3.08 ק""ג",Precision,Intel Core i9,16 GB,לא זמין,9980HK,דור 9,512 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX3000,כולל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"11,711","11,711",126,DDR4
Lenovo,מ 2022,לא רלוונטי,Windows 10 PRO,ללא,"3.67 ק""ג",ThinkPad P17,Intel Core i9,64 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,3840x2160,IPS,60 Hz,ללא,NVIDIA Quadro RTX 3000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"14,971","15,990",126,DDR4
Apple,2021,לא רלוונטי,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,2600Mhz,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"11,673","11,673",127,יעודכן בקרוב
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.27 ק""ג",XPS 13,Intel Core i7,32 GB,3000Mhz,1185G7,דור 11,1000 GB,SSD,לא כולל,13.4 אינטש,3840x2400,LCD,60 Hz,כולל,Intel Iris Xe Graphics,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , USB-C , Bluetooth , USB",WiFi 6,לא כולל,"11,683","11,683",127,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.84 ק""ג",Precision 5550,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA Quadro T2000,כולל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , Card Reader , USB-C , Bluetooth , USB",כולל,לא כולל,"12,789","12,790",127,DDR4
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"3.12 ק""ג",Precision,Intel Core i9,16 GB,2400Mhz,10885H,דור 10,512 GB,SSD,לא כולל,17.3 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro RTX 3000,כולל,לא כולל,"RJ-45 , Card Reader , USB-C , HDMI , Bluetooth , USB",לא זמין,לא כולל,"11,750","11,750",127,DDR4
Lenovo,2019,לא רלוונטי,Windows  10,מסך מסתובב,"1.4 ק""ג",ThinkPad,Intel Core i7,16 GB,1600Mhz,8565U,דור 8,2000 GB,SSD,לא כולל,14 אינטש,3840x2160,IPS,60 Hz,כולל,Intel HD Graphics 620,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","USB-C , HDMI , USB",802.11ac,כולל,"11,750","11,750",127,DDR3
Dell,2020,לא רלוונטי,Windows  10,ללא,"1.84 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA Quadro T2000,כולל,לא כולל,USB-C,802.11ax,לא כולל,"12,989","12,990",127,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"3.49 ק""ג",ThinkPad P17,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA Quadro RTX 3000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"12,946","12,947",127,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad P15,Intel Core i9,32 GB,2400Mhz,10980HK,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro T2000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"11,880","11,880",127,DDR4
Lenovo,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.87 ק""ג",ThinkPad T15g,Intel Core i9,16 GB,2600Mhz,11950H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,כולל,NVIDIA GeForce RTX 3080,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"15,087","15,188",127,DDR4
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"3.01 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro RTX 3000,כולל,לא כולל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",כולל,לא כולל,"12,907","12,908",127,DDR4
Asus,מ 2022,לא רלוונטי,Windows 10 PRO,ללא,"1.9 ק""ג",ROG Zephyrus M16,Intel Core i9,32 GB,2500Mhz,11900H,דור 11,2000 GB,SSD,לא כולל,16 אינטש,2560x1600,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3070,1 מגה פיקסל,לא כולל,"RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"13,315","13,315",127,DDR4
Dell,2021,לא רלוונטי,Windows 11 Pro,ללא,"2.51 ק""ג",XPS17,Intel Core i9,64 GB,2600Mhz,11980HK,דור 11,2000 GB,SSD,לא כולל,17.3 אינטש,3840x2400,LCD,60 Hz,כולל,NVIDIA GeForce RTX 3060,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , USB",לא זמין,לא כולל,"16,821","17,490",127,DDR4
Lenovo,2018,לא רלוונטי,Windows  10,ללא,"2.45 ק""ג",ThinkPad,Intel Core i7,8 GB,2600Mhz,8850H,דור 8,512 GB,SSD,לא כולל,15.6 אינטש,3840x2160,IPS,60 Hz,ללא,Nvidia Quadro P2000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , DisplayPort , USB-C , HDMI , USB",כולל,לא כולל,"11,925","11,925",127,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"1.84 ק""ג",Precision,Intel Core i7,32 GB,2300MHz,10875H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1200,LED,60 Hz,ללא,NVIDIA Quadro T2000,כולל,קורא טביעות אצבע,"Card Reader , USB-C , USB",802.11ax,לא כולל,"12,989","12,990",127,DDR4
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"1.84 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA Quadro T2000,כולל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , Card Reader , USB-C , Bluetooth , USB",לא זמין,לא כולל,"12,989","12,990",127,DDR4
Microsoft,2021,לא רלוונטי,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,Intel Core i7,32 GB,יעודכן בקרוב,יעודכן בקרוב,דור 11,1000 GB,יעודכן בקרוב,יעודכן בקרוב,14.4 אינטש,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"12,190","12,190",127,יעודכן בקרוב
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad T15g,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX 2080 SUPER Max-Q,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","Thunderbolt , USB-C , HDMI , Bluetooth , USB",802.11ac,כולל,"11,990","11,990",127,DDR4
Asus,מ 2022,לא רלוונטי,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"12,198","12,198",127,יעודכן בקרוב
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.1 ק""ג",XPS,Intel Core i7,16 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1200,LED,60 Hz,ללא,NVIDIA GeForce GTX1650,כולל,מצלמת IR,USB,802.11ax,לא כולל,"12,029","12,029",127,DDR4
Apple,מ 2022,לא רלוונטי,MacOS,ללא,"2.10 ק""ג",MacBook Pro 16,Apple M1 Max,64 GB,לא זמין,לא זמין,לא זמין,1000 GB,SSD,לא כולל,16.2 אינטש,3456X2234,LCD,60 Hz,ללא,לא זמין,כולל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , Bluetooth , USB",802.11ax,לא כולל,"14,998","15,990",127,לא זמין
Asus,2020,לא רלוונטי,Windows  10,ללא,"2.6 ק""ג",ROG Zephyrus,Intel Core i7,32 GB,2300MHz,10875H,דור 10,1000 GB,SSD,לא כולל,17.3 אינטש,1920x1080,IPS,300 Hz,ללא,NVIDIA GeForce RTX 2080,לא כולל,לא כולל,"DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"12,147","12,147",127,DDR4
Lenovo,מ 2022,לא רלוונטי,Windows 10 PRO,ללא,"1.81 ק""ג",ThinkPad P1,Intel Core i7,32 GB,2300MHz,11800H,דור 11,1000 GB,SSD,לא כולל,16 אינטש,2560x1600,IPS,60 Hz,ללא,NVIDIA GeForce RTX 3070,כולל,"מצלמת IR , קורא טביעות אצבע","Thunderbolt , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"12,466","12,466",127,DDR4
Apple,2020,לא רלוונטי,MacOS,ללא,"2.0 ק""ג",MacBook Pro,Intel Core i9,16 GB,יעודכן בקרוב,לא זמין,לא זמין,1000 GB,SSD,לא כולל,16 אינטש,3072x1920,IPS,60 Hz,ללא,AMD Radeon Pro 5500M,כולל,קורא טביעות אצבע,"DisplayPort , USB-C , USB",כולל,לא כולל,"12,600","12,600",127,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.45 ק""ג",Precision 7560,Intel Core i9,32 GB,2600Mhz,11950H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA RTX A4000,כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"15,348","16,649",127,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.05 ק""ג",XPS,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,2000 GB,SSD,לא כולל,15.6 אינטש,3840x2400,LED,60 Hz,כולל,NVIDIA GeForce GTX1650,כולל,לא כולל,"Card Reader , USB-C","802.11n , כולל , 802.11ax",לא זמין,"14,600","14,990",128,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad P15,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,512 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro RTX 3000,1 מגה פיקסל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",802.11ax,כולל,"12,428","12,428",128,DDR4
Dynabook,2018,לא רלוונטי,Windows  10,ללא,"1.1 ק""ג",Portage,Intel Core i7,16 GB,יעודכן בקרוב,8550U,דור 8,1000 GB,SSD,לא כולל,12.5 אינטש,1920x1080,לא זמין,60 Hz,כולל,Intel HD Graphics 620,כולל,קורא טביעות אצבע,"USB-C , USB",כולל,לא כולל,"12,496","12,496",128,DDR3
Lenovo,2020,לא רלוונטי,Windows  10,מסך מסתובב,"1.36 ק""ג",ThinkPad,Intel Core i7,16 GB,יעודכן בקרוב,10510U,דור 10,2000 GB,SSD,לא כולל,14 אינטש,3840x2160,IPS,60 Hz,כולל,Intel UHD Graphics,כולל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , DisplayPort , USB-C , HDMI , USB",802.11ax,כולל,"12,600","12,600",128,DDR3
Asus,2020,לא רלוונטי,Windows 10 PRO,לא זמין,לא זמין,ROG,Intel Core i9,8 GB,לא זמין,8950HK,דור 8,1000 GB,SSD,לא זמין,17.3 אינטש,לא זמין,IPS,144 Hz,ללא,NVIDIA GeForce RTX 2080,1 מגה פיקסל,לא כולל,"RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",לא זמין,כולל,"13,520","14,339",128,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.45 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA Quadro T2000,כולל,לא כולל,"RJ-45 , Card Reader , USB-C , HDMI , Bluetooth , USB",כולל,לא כולל,"12,631","12,631",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.05 ק""ג",XPS 15,Intel Core i9,32 GB,2500Mhz,11900H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,3840x2400,LCD,60 Hz,כולל,NVIDIA GeForce RTX 3050 Ti,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , USB",לא זמין,לא כולל,"15,247","15,790",128,DDR4
Dell,2019,לא רלוונטי,Windows  10,ללא,"2.53 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,9980H,דור 9,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA GeForce RTX3000,כולל,לא כולל,"RJ-45 , USB-C , HDMI , USB",כולל,לא כולל,"12,690","12,690",128,DDR4
Lenovo,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.74 ק""ג",ThinkPad,Intel Core i7,32 GB,2600Mhz,10750H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,IPS,60 Hz,ללא,NVIDIA Quadro RTX 3000,כולל,"מצלמת IR , קורא טביעות אצבע","RJ-45 , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",802.11ax,כולל,"12,710","12,710",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.49 ק""ג",Precision 7550,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro RTX 4000,כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , HDMI , Bluetooth , USB",כולל,לא כולל,"14,885","14,885",128,DDR4
Asus,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.9 ק""ג",ROG Zephyrus M16,Intel Core i9,32 GB,2500Mhz,11900H,דור 11,1000 GB,SSD,לא כולל,16 אינטש,1920x1200,LCD,144 Hz,ללא,NVIDIA GeForce RTX 3060,1 מגה פיקסל,לא כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"12,790","12,790",128,DDR4
Apple,2018,לא רלוונטי,MacOS,ללא,"1.83 ק""ג",MacBook Pro,Intel Core i7,16 GB,2200Mhz,לא זמין,לא זמין,512 GB,SSD,לא כולל,15.4 אינטש,2560x1600,LED,יעודכן בקרוב,ללא,לא זמין,יעודכן בקרוב,יעודכן בקרוב,"DisplayPort , USB",כולל,לא כולל,"13,150","13,150",128,DDR4
Asus,2021,לא רלוונטי,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"13,989","13,990",128,יעודכן בקרוב
Dell,2020,לא רלוונטי,Windows  10,ללא,"2.45 ק""ג",Precision,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LED,60 Hz,ללא,NVIDIA GeForce RTX4000,כולל,לא כולל,"RJ-45 , Card Reader , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"13,989","13,990",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.05 ק""ג",XPS 15,Intel Core i9,32 GB,2500Mhz,11900H,דור 11,1000 GB,SSD,לא כולל,15.6 אינטש,3456X2160,OLED,60 Hz,כולל,NVIDIA GeForce RTX 3050 Ti,1 מגה פיקסל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , USB",לא זמין,לא כולל,"14,290","14,290",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.49 ק""ג",Precision 7550,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quardro RTX 3000,כולל,לא כולל,"DisplayPort , Card Reader , HDMI , Bluetooth , USB",כולל,לא כולל,"12,990","12,990",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.49 ק""ג",Precision 7550,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quardro RTX 3000,כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , HDMI , Bluetooth , USB",כולל,לא כולל,"12,990","12,990",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.21 ק""ג",XPS 17,Intel Core i7,16 GB,2300MHz,11800H,דור 11,512 GB,SSD,לא כולל,17 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3060,1 מגה פיקסל,קורא טביעות אצבע,Bluetooth,WiFi 6,לא כולל,"12,990","12,990",128,DDR4
Asus,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.92 ק""ג",ROG Zephyrus,AMD Ryzen 9,32 GB,3000Mhz,5900HS,דור 4,1000 GB,SSD,לא כולל,15.6 אינטש,2560x1440,IPS,165 Hz,ללא,NVIDIA GeForce RTX 3080,לא כולל,קורא טביעות אצבע,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"13,187","13,187",128,DDR4
Dell,2020,לא רלוונטי,Windows  10,ללא,"1.33 ק""ג",XPS,Intel Core i7,32 GB,1300Mhz,1065G7,דור 10,1000 GB,SSD,לא כולל,13.3 אינטש,3840x2400,לא זמין,60 Hz,כולל,Intel Iris Plus Graphics,כולל,לא כולל,לא זמין,כולל,לא כולל,"13,490","13,490",128,לא זמין
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.49 ק""ג",Precision 7550,Intel Core i9,32 GB,2400Mhz,10885H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,60 Hz,ללא,NVIDIA Quadro RTX 4000,כולל,לא כולל,"DisplayPort , Card Reader , HDMI , Bluetooth , USB",כולל,לא כולל,"14,290","14,291",128,DDR4
Lenovo,2020,לא רלוונטי,ללא,ללא,"2.25 ק""ג",Legion 7,Intel Core i7,32 GB,2300MHz,10875H,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,1920x1080,LCD,144 Hz,ללא,NVIDIA GeForce RTX 2080,1 מגה פיקסל,לא כולל,"RJ-45 , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,לא כולל,"13,290","13,290",128,DDR4
Dell,2021,לא רלוונטי,Windows 10 PRO,ללא,"2.21 ק""ג",XPS 17,Intel Core i7,16 GB,2300MHz,11800H,דור 11,512 GB,SSD,לא כולל,17 אינטש,1920x1200,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3060,1 מגה פיקסל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , USB-C , HDMI , Bluetooth , USB",WiFi 6,לא כולל,"13,472","13,472",128,DDR4
Dell,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.51 ק""ג",XPS 9700,Intel Core i7,32 GB,2300MHz,10875H,דור 10,1000 GB,SSD,לא כולל,17 אינטש,3840x2400,LCD,60 Hz,כולל,NVIDIA GeForce RTX 2060,1 מגה פיקסל,קורא טביעות אצבע,"DisplayPort , Thunderbolt , USB-C , Bluetooth",WiFi 6,לא כולל,"14,488","14,489",128,DDR4
Asus,2020,לא רלוונטי,Windows 10 PRO,ללא,"2.5 ק""ג",ZenBook Pro Duo,Intel Core i9,32 GB,2400Mhz,10980HK,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,3840x2160,LED,60 Hz,כולל,NVIDIA Geforce RTX 2060,כולל,לא כולל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"14,898","14,899",129,DDR4
Asus,2021,לא רלוונטי,Windows 10 PRO,ללא,"1.99 ק""ג",ZenBook Pro Duo,Intel Core i9,32 GB,2400Mhz,10980HK,דור 10,1000 GB,SSD,לא כולל,15.6 אינטש,3840x2160,LCD,60 Hz,ללא,NVIDIA GeForce RTX 3070,כולל,מצלמת IR,"Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",לא כולל,"14,990","14,990",129,DDR4
Microsoft,2021,לא רלוונטי,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,32 GB,יעודכן בקרוב,יעודכן בקרוב,דור 11,2000 GB,יעודכן בקרוב,יעודכן בקרוב,14.4 אינטש,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,"13,890","13,890",129,יעודכן בקרוב
